cod_lmi;SIRSUP;rang;UAT;SIRUTA;localitate;SIRINF;sector;adresa;strada_nume;strada_numar;cod_lmi_jud;cod_lmi_nat;cod_lmi_grupa;cod_lmi_val;cod_lmi_num;tip_patrimoniu;program;tip_monument;denumire;observatii_adresa;fotografiat;Inexistent;constructie_noua;stare;observatii;observatii_corina;datare;x;y
B-II-m-B-19269;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Mureșanu Andrei poet 24 sector 1;Str. Mureșanu Andrei poet;24;B;II;m;B;19269;;;;Casă;;NU;NU;NU;CONSERVAT;VEGETAȚIE;;prima jum. sec. XX;26.0926867423593;44.4600478212775
B-II-m-B-19268;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Mureșanu Andrei poet 33 sector 1;Str. Mureșanu Andrei poet;33;B;II;m;B;19268;;;;Casa Tudor Vianu;;NU;NU;NU;CONSERVAT;VEGETAȚIE;;prima jum. sec. XX;26.0932797213015;44.4602654885705
B-II-m-B-20934;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Muzeul Zambaccian 1 sector 1;Str. Muzeul Zambaccian;1;B;II;m;B;20934;;;;Imobil;;DA;NU;NU;REABILITAT;.;;1934;26.0869105;44.4609614
B-II-m-B-19272;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 1A sector 2;Str. Negustori;1A;B;II;m;B;19272;;;;Casa Negroponte;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1083217429613;44.4341517149285
B-II-m-B-19273;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 1B sector 2;Str. Negustori;1B;B;II;m;B;19273;;;;Casă, azi Comisia Zonei Montane;;DA;NU;NU;REABILITAT;.;pe PMB apare o singura parcela 1B-3;sf. sec. XIX - prima jum. sec. XX;26.1086407659167;44.4342953554995
B-II-m-B-19274;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 3 sector 2;Str. Negustori;3;B;II;m;B;19274;;;;Casă;;DA;NU;NU;REABILITAT;.;pe PMB apare o singura parcela 1B-3;sf. sec. XIX - prima jum. sec. XX;26.1089072881766;44.4344167274904
B-II-m-B-19275;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 5 sector 2;Str. Negustori;5;B;II;m;B;19275;;;;Casă;;DA;NU;NU;REABILITAT;.;pe PMB apare o singura parcela 5-9. Cred ca e gresit, ar trebui sa fie 5-7;sf. sec. XIX - prima jum. sec. XX;26.1091272816372;44.4344812584518
B-II-m-B-19276;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 6-8 sector 2;Str. Negustori;6-8;B;II;m;B;19276;;;;întreprinderea de produse ortopedice;;;;;;;de verificat;sf. sec. XIX - prima jum. sec. XX;26.1090048055123;44.4341681323861
B-II-m-B-19277;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 7 sector 2;Str. Negustori;7;B;II;m;B;19277;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1093976320015;44.4346583902304
B-II-m-B-19278;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 9 sector 2;Str. Negustori;9;B;II;m;B;19278;;;;Casă;;DA;NU;NU;PUTERNIC DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1097308;44.4347218
B-II-m-B-19279;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 10 sector 2;Str. Negustori;10;B;II;m;B;19279;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1094196410156;44.4343667618607
B-II-m-B-19280;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 11-11bis sector 2;Str. Negustori;11-11bis;B;II;m;B;19280;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1099049254613;44.4347687079259
B-II-m-B-19282;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 14 sector 2;Str. Negustori;14;B;II;m;B;19282;;;;Casă;;DA;NU;NU;DEGRADAT;.;pe PMB apare 14-16;sf. sec. XIX - prima jum. sec. XX;26.1098919;44.434554
B-II-m-B-19283;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 15 sector 2;Str. Negustori;15;B;II;m;B;19283;;;;Casa Vlădescu;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.110736253781;44.4351305410626
B-II-m-B-19284;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 16 sector 2;Str. Negustori;16;B;II;m;B;19284;;;;Casa Dimitrie Bolintineanu;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1103623039404;44.4347538922886
B-II-m-B-19285;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 28 sector 2;Str. Negustori;28;B;II;m;B;19285;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1120646811753;44.4351250131498
B-II-m-B-19318;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Paleologu 12 sector 2;Str. Paleologu;12;B;II;m;B;19318;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX;26.1113053350225;44.4349253690268
B-II-m-B-19286;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 30 sector 2;Str. Negustori;30;B;II;m;B;19286;;;;Casă;;DA;NU;NU;REABILITAT;.;pe PMB apare o singura parcela 30-32;sf. sec. XIX - prima jum. sec. XX;26.1123111642796;44.4351588242667
B-II-m-B-19287;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Negustori 32 sector 2;Str. Negustori;32;B;II;m;B;19287;;;;Casă;;;;;;;pe PMB apare o singura parcela 30-32;sf. sec. XIX - prima jum. sec. XX;26.1124107567008;44.4351177141078
B-II-m-B-19289;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Intr. Nopții 1 sector 1;Intr. Nopții;1;B;II;m;B;19289;;;;Imobil;;DA;NU;NU;CONSERVAT;.;;sf. sec. XIX - prima jum. sec. XX;26.0818267072669;44.4549632573638
B-II-m-B-19290;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Intr. Nopții 2 sector 1;Intr. Nopții;2;B;II;m;B;19290;;;;Imobil;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.0819814724128;44.4547985656858
B-II-m-B-19291;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Intr. Nopții 3 sector 1;Intr. Nopții;3;B;II;m;B;19291;;;;Imobil;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.0821154047808;44.4551228191999
B-II-m-B-19292;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Șos. Nordului f.n. sector 1 (în incinta Parcului Herăstrău);Șos. Nordului;f.n.;B;II;m;B;19292;;;;Clubul Nautic;(în incinta Parcului Herăstrău);;;;;;de verificat;prima jum. sec. XX;26.0809838604491;44.4775813577804
B-II-m-B-19293;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Nottara Constantin 8 sector 3;Str. Nottara Constantin;8;B;II;m;B;19293;;;;Casă;;DA;NU;NU;RENOVAT;.;;prima jum. sec. XX;26.1338746870948;44.4200498023828
B-II-m-B-19294;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Nottara Constantin 9 sector 3;Str. Nottara Constantin;9;B;II;m;B;19294;;;;Casă;;DA;NU;NU;CONSERVAT;.;;prima jum. sec. XX;26.1340278;44.4199313
B-II-m-B-19295;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Nottara Constantin 11 sector 3;Str. Nottara Constantin;11;B;II;m;B;19295;;;;Casă;;DA;NU;NU;RENOVAT;.;;prima jum. sec. XX;26.1339649;44.4198471
B-II-m-B-19296;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Nottara Constantin 13 sector 3;Str. Nottara Constantin;13;B;II;m;B;19296;;;;Casă;;DA;NU;NU;REABILITAT;.;;prima jum. sec. XX;26.1339161;44.4197654
B-II-m-B-19297;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Nottara Constantin 15 sector 3;Str. Nottara Constantin;15;B;II;m;B;19297;;;;Casă;;DA;NU;NU;ÎN RENOVARE;.;e gresita adresa PMB. E dublat numarul 17;prima jum. sec. XX;26.1338599;44.4196861
B-II-m-B-19298;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Nottara Constantin 19 sector 3;Str. Nottara Constantin;19;B;II;m;B;19298;;;;Casă;;DA;NU;NU;REABILITAT;.;;prima jum. sec. XX;26.13379202665;44.4195476511756
B-II-m-B-19299;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Nottara Constantin 31 sector 3;Str. Nottara Constantin;31;B;II;m;B;19299;;;;Casă;;DA;NU;NU;PUTERNIC DEGRADAT;MNJJJJJJJJJJJJJ;;prima jum. sec. XX;26.1334905523116;44.4190209404146
B-II-m-B-19300;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Nottara Constantin 33 sector 3;Str. Nottara Constantin;33;B;II;m;B;19300;;;;Casă;;DA;NU;NU;PUTERNIC DEGRADAT;PERICOL PRABUȘIRE;;prima jum. sec. XX;26.1333664122506;44.4188924978851
B-II-m-B-19301;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Occidentului 8-10 sector 1;Str. Occidentului;8-10;B;II;m;B;19301;;;;Casa ing. Anghel Saligny;;DA;NU;NU;REABILITAT;.;pe PMB apare doar numarul 8;înc. sec. XX;26.0832991340349;44.4475272550302
B-II-m-B-19302;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Occidentului 11 sector 1;Str. Occidentului;11;B;II;m;B;19302;;;;Casă cu pictură exterioară;;DA;NU;NU;CONSERVAT;SOCLU DEGRADAT;;sf. sec. XIX - prima jum. sec. XX;26.0835329748084;44.4477948411662
B-II-m-B-19303;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Occidentului 14 sector 1;Str. Occidentului;14;B;II;m;B;19303;;;;Casă;;DA;NU;NU;REABILITAT;.;pe PMB apare parcela cu numarul 12-16;sf. sec. XIX;26.0837056910337;44.4473740672682
B-II-m-A-19304;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Olari 6 sector 2;Str. Olari;6;B;II;m;A;19304;;;;"Biserica ""Sf. Nicolae, Adormirea Maicii Domnului"" - Olari";;DA;NU;NU;REABILITAT;.;;1758;26.1158141269144;44.4387635509253
B-II-m-B-19305;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Olari 8 sector 2;Str. Olari;8;B;II;m;B;19305;;;;Casă;;DA;NU;NU;DEGRADAT;.;;1893;26.1160358867862;44.438686581845
B-II-m-B-21000;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Olari 32 sector 2;Str. Olari;32;B;II;m;B;21000;;;;Casa G-ral Jitianu I.;;DA;NU;NU;DEGRADAT;.;!!! De verificat!!! Nu e clar unde este acest numar postal;1921;26.1162857320044;44.4385661200731
B-II-m-A-19306;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179178;Sector 4;Str. Olimpului 17 sector 4;Str. Olimpului;17;B;II;m;A;19306;;;;"Biserica ""Adormirea Maicii Domnului"" - Flămânda";;DA;NU;NU;CONSERVAT;.;;1782;26.0990669178913;44.4215771431947
B-II-m-B-19307;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Olteni 1 sector 3, str. Clucerul Udricani nr. 12;Str. Olteni;1;B;II;m;B;19307;;;;Casă - fațadele de nord, vest și sud;str. Clucerul Udricani nr. 12;DA;NU;DA;REABILITAT;SUPRAETAJARE;;sf. sec. XIX;26.1095017;44.4293796
B-II-m-B-19308;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Olteni 5 sector 3;Str. Olteni;5;B;II;m;B;19308;;;;Casă;;DA;NU;NU;CONSERVAT;.;de verificat, nu e clar pe PMB;sf. sec. XIX;26.1098199886807;44.4291514573614
B-II-m-B-19309;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Olteni 9 sector 3;Str. Olteni;9;B;II;m;B;19309;;;;Casă;;DA;NU;NU;PUTERNIC DETERIORAT;.;de verificat, nu e clar pe PMB;sf. sec. XIX;26.1105551;44.4289222
B-II-m-B-21042;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Onciu Dimitrie 31 sector 2;Str. Onciu Dimitrie;31;B;II;m;B;21042;;;;Casa ing. Panait Pascalis și Vlada Vasiliadis;;DA;NU;NU;ÎN REABILITARE;.;;1914;26.1200357;44.441686
B-II-m-B-19310;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Orbescu Dimitrie 12 sector 2;Str. Orbescu Dimitrie;12;B;II;m;B;19310;;;;Casă;;NU;.;.;.;Nelocalizat. Nu există nr. 12 pe Orbescu Dimitrie;de verificat, nu e clar pe PMB;sf. sec. XIX - prima jum. sec. XX;26.1082043620598;44.4453750220645
B-II-m-B-19311;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Orbescu Dimitrie 14 sector 2;Str. Orbescu Dimitrie;14;B;II;m;B;19311;;;;Imobil locuințe;;DA;NU;NU;DEGRADAT;Localizat la nr. 24 pe str. Dumbrava Roșie;de verificat, nu e clar pe PMB, nu apare si numarul 14;1935;26.1081417358849;44.445431856213
B-II-a-B-19313;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Șos. Orhideelor 46 sector 1;Șos. Orhideelor;46;B;II;a;B;19313;;;;"Fabrica de bere - ""Luther""";;DA;NU;NU;PUTERNIC DEGRADAT;RISC PRĂBUȘIRE;a fost adăugat ulterior în baza de date;1869;26.0670072824666;44.4480562119155
B-II-m-B-19313.01;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Șos. Orhideelor 46 sector 1;Șos. Orhideelor;46;B;II;m;B;19313.01;;;;Orzăria;;NU;DA;.;.;.;;;26.0667785789384;44.4485429547857
B-II-m-B-19313.02;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Șos. Orhideelor 46 sector 1;Șos. Orhideelor;46;B;II;m;B;19313.02;;;;Mălțăria;;NU;DA;.;.;.;;;26.0664890922949;44.4481415683607
B-II-m-B-19313.03;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Șos. Orhideelor 46 sector 1;Șos. Orhideelor;46;B;II;m;B;19313.03;;;;Pavilionul Administrativ;;NU;DA;.;.;.;;;26.0682480939812;44.4483494172254
B-II-m-B-19313.04;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Șos. Orhideelor 46 sector 1;Șos. Orhideelor;46;B;II;m;B;19313.04;;;;Ateliere și magazii - fațada dinspre Str. Fluviului;;;;;;;;;26.0682522415173;44.448573893421
B-II-m-A-19314;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Orzari 63 sector 2;Str. Orzari;63;B;II;m;A;19314;;;;Casă de târgoveț;;;;;;;;1859;26.1345850476839;44.4338572811472
B-II-m-B-19315;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Oteșani 28 sector 2;Str. Oteșani;28;B;II;m;B;19315;;;;Casă;;;;;;;!!! De verificat!!! Nu e clar unde este acest numar postal;sf. sec. XIX - prima jum. sec. XX;26.1211276942974;44.4604906293909
B-II-m-B-19316;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Oțetari 2 sector 2;Str. Oțetari;2;B;II;m;B;19316;;;;Vila Matilda;;DA;NU;NU;CONSERVAT;.;;sf. sec. XIX;26.1071726;44.4386939
B-II-m-B-19317;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179150;Sector 2;Str. Oțetari 4 sector 2;Str. Oțetari;4;B;II;m;B;19317;;;;"Biserica ""Sfinții Voievozi"" - Oțetari";;DA;NU;NU;REABILITAT;.;;1757, sec. XIX;26.1070772776973;44.4389352982818
B-II-m-A-19320;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179187;Sector 5;Șos. Panduri 62-68 sector 5;Șos. Panduri;62-68;B;II;m;A;19320;;;;Academia de înalte Studii Militare;;DA;NU;NU;CONSERVAT;.;pe site-ul Academiei apare numarul 68-72;1937 - 1939;26.0655450818632;44.4294740012915
B-II-m-B-19321;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179187;Sector 5;Șos. Panduri 71-75 sector 5;Șos. Panduri;71-75;B;II;m;B;19321;;;;"întreprinderea ""Uzinele Chimice Române""";;DA;NU;NU;RENOVAT PARȚIAL;.;;sf. sec. XIX - prima jum. sec. XX;26.065481;44.4267473
B-II-m-A-19323;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179187;Sector 5;Șos. Panduri 90-92 sector 5;Șos. Panduri;90-92;B;II;m;A;19323;;;;Capela Elisabeta Doamna;;;;;;;;1865 - 1870;26.0623858;44.431461
B-II-m-A-19324;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179187;Sector 5;Șos. Panduri 90-92 sector 5;Șos. Panduri;90-92;B;II;m;A;19324;;;;Azilul Elena Doamna;;;;;;;;1865 - 1870;26.0623858;44.431461
B-II-m-B-19325;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Pangratti Ermil ing. 2A sector 1 Str. Demetriade Gheorghe av. 14 sector 1;Str. Pangratti Ermil ing.;2A;B;II;m;B;19325;;;;Casă;;NU;.;.;.;FĂRĂ ACCES;;prima jum. sec. XX;26.0885381933608;44.4596977424733
B-II-m-B-19326;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Pangratti Ermil ing. 15 sector 1;Str. Pangratti Ermil ing.;15;B;II;m;B;19326;;;;Casă;;NU;.;.;.;FĂRĂ ACCES / ȘANTIER;;prima jum. sec. XX;26.0881989187995;44.4617687165975
B-II-m-B-19327;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Pangratti Ermil ing. 18 sector 1;Str. Pangratti Ermil ing.;18;B;II;m;B;19327;;;;Casă;;DA;NU;NU;CONSERVAT;.;;prima jum. sec. XX;26.0886111662119;44.4615194659456
B-II-m-B-19328;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Pangratti Ermil ing. 20 sector 1;Str. Pangratti Ermil ing.;20;B;II;m;B;19328;;;;Casă;;;;;;;;prima jum. sec. XX;26.088707508397;44.4618437936669
B-II-m-B-19329;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Pann Anton 9 sector 3;Str. Pann Anton;9;B;II;m;B;19329;;;;Imobil;;;;;;;de verificat, pe PMB apar mai multe numere de adresa pe aceeasi parcela;sf. sec. XIX - prima jum. sec. XX;26.1129905167849;44.4295530553116
B-II-m-B-19330;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Pann Anton 12 sector 3;Str. Pann Anton;12;B;II;m;B;19330;;;;Casă;;;;;;;;sf. sec. XIX - prima jum. sec. XX;26.112429175425;44.4296136373551
B-II-m-B-19331;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Pann Anton 20 sector 3;Str. Pann Anton;20;B;II;m;B;19331;;;;Casa Anton Pann;;;;;;;;sf. sec. XIX;26.1130724571902;44.4291694211809
B-II-m-B-19333;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Parfumului 6 sector 3;Str. Parfumului;6;B;II;m;B;19333;;;;Casă;;DA;NU;NU;CONSERVAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1169435323705;44.4299942297463
B-II-m-B-19334;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Parfumului 11 sector 3;Str. Parfumului;11;B;II;m;B;19334;;;;Casă;;DA;NU;NU;DEGRADAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1170285;44.4295237
B-II-m-B-19335;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Parfumului 12 sector 3;Str. Parfumului;12;B;II;m;B;19335;;;;Casă;;DA;NU;NU;CONSERVAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1168576521274;44.4296741156898
B-II-m-B-19336;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Parfumului 13 sector 3;Str. Parfumului;13;B;II;m;B;19336;;;;Casă;;DA;NU;NU;CONSERVAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1170128;44.4294682
B-II-m-B-19337;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Parfumului 14 sector 3;Str. Parfumului;14;B;II;m;B;19337;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1168400016715;44.4295529761192
B-II-m-B-19338;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Parfumului 18 sector 3;Str. Parfumului;18;B;II;m;B;19338;;;;Casă;;DA;NU;NU;REABILITAT;Casa în care a locuit llarie Voronca;;sf. sec. XIX - prima jum. sec. XX;26.1164276853263;44.4284353546488
B-II-m-B-19339;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Parfumului 20 sector 3;Str. Parfumului;20;B;II;m;B;19339;;;;Casa în care a locuit llarie Voronca;;DA;NU;NU;PUTERNIC DEGRADAT;Casa poetului Ilarie Voronca este la nr. 18 - B-II-m-B-19338;;sf. sec. XIX - prima jum. sec. XX;26.1163650277096;44.4283223230023
B-II-m-B-19340;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Parfumului 24 sector 3;Str. Parfumului;24;B;II;m;B;19340;;;;Casă;;DA;NU;NU;RENOVAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1161145041341;44.4281250655436
B-II-m-B-19341;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Parfumului 31 sector 3;Str. Parfumului;31;B;II;m;B;19341;;;;Casă;;DA;NU;NU;REABILITAT;.;;sf. sec. XIX - prima jum. sec. XX;26.1167785;44.4283676
B-II-m-B-19342;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Parfumului 33 sector 3;Str. Parfumului;33;B;II;m;B;19342;;;;Casă;;DA;NU;NU;PUTERNIC DEGRADAT;PERICOL PRABUȘIRE;;sf. sec. XIX - prima jum. sec. XX;26.1166652446113;44.4282170168194
B-II-m-B-19343;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Parfumului 35 sector 3;Str. Parfumului;35;B;II;m;B;19343;;;;Casă;;;;;;;;sf. sec. XIX - prima jum. sec. XX;26.1165303505563;44.4280673573182
B-II-m-B-19344;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179169;Sector 3;Str. Parfumului 37 sector 3;Str. Parfumului;37;B;II;m;B;19344;;;;Casă;;DA;NU;NU;PUTERNIC DEGRADAT;PERICOL PRABUȘIRE;pe PMB apare 37-39;sf. sec. XIX - prima jum. sec. XX;26.1162678495464;44.4278844727576
B-II-m-B-19345;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Paris 5 sector 1;Str. Paris;5;B;II;m;B;19345;;;;Vilă;;DA;NU;NU;REABILITAT;.;;prima jum. sec. XX;26.0875288432196;44.4540195211766
B-II-m-B-19346;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Paris 7 sector 1;Str. Paris;7;B;II;m;B;19346;;;;Vilă;;DA;NU;NU;CONSERVAT;.;;prima jum. sec. XX;26.0876639830336;44.4541751480178
B-II-m-B-19347;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Paris 13 sector 1;Str. Paris;13;B;II;m;B;19347;;;;Vilă;;DA;NU;NU;CONSERVAT;.;;prima jum. sec. XX;26.0882966641009;44.4546868634853
B-II-m-B-19348;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Paris 14A sector 1;Str. Paris;14A;B;II;m;B;19348;;;;Vilă;;DA;NU;NU;CONSERVAT;.;pe PMB apare doar numarul 14;prima jum. sec. XX;26.0882831;44.4543426
B-II-m-B-19349;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Paris 19-19bis sector 1;Str. Paris;19-19bis;B;II;m;B;19349;;;;Vilă;;NU;NU;NU;CONSERVAT;AMBASADĂ;pe PMB nu apare si numarul 19B;prima jum. sec. XX;26.0886159882169;44.4550282323531
B-II-m-B-19350;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Paris 21 sector 1;Str. Paris;21;B;II;m;B;19350;;;;Vilă;;DA;NU;NU;REABILITAT;.;pe PMB nu apare numarul 21, dar apare 19A?!;prima jum. sec. XX;26.0887384528099;44.4551118493598
B-II-m-B-19351;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Paris 25 sector 1;Str. Paris;25;B;II;m;B;19351;;;;Vilă;;DA;NU;NU;ÎN REABILITARE;.;;prima jum. sec. XX;26.0888994;44.4552616
B-II-m-B-19352;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Paris 27 sector 1;Str. Paris;27;B;II;m;B;19352;;;;Vilă;;DA;NU;NU;CONSERVAT;.;;prima jum. sec. XX;26.0889982740598;44.4553504968045
B-II-m-B-19353;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Paris 34 sector 1;Str. Paris;34;B;II;m;B;19353;;;;Vilă;;NU;NU;NU;CONSERVAT;DE REVENIT;;prima jum. sec. XX;26.0908666;44.4565695
B-II-m-B-19354;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Paris 35 sector 1;Str. Paris;35;B;II;m;B;19354;;;;Vilă;;NU;NU;NU;CONSERVAT;AMBASADĂ;;prima jum. sec. XX;26.0899264054061;44.456100480815
B-II-m-B-19355;403;municipiu;BUCUREȘTI;179132;BUCUREȘTI;179141;Sector 1;Str. Paris 37 sector 1;Str. Paris;37;B;II;m;B;19355;;;;Vilă;;NU;NU;NU;CONSERVAT;VEGETAȚIE;;prima jum. sec. XX;26.0900960775798;44.4562317841029
